@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute cloneEval {refactored, unrefactored}

@data
2,0,false,false,0,10,1.0,10,85,false,1,0.5555555555555556,0.0,false,unrefactored
2,0,false,true,0,25,0.4,10,94,true,2,0.3,0.0,true,unrefactored
2,0,false,false,0,105,1.0,105,833,false,1,0.675,0.0,false,unrefactored
6,45,false,true,0,29,0.3448275862068966,10,96,true,4,0.0,0.0,true,unrefactored
2,0,false,false,0,13,1.0,13,98,false,0,0.36363636363636365,0.18181818181818182,false,unrefactored
2,6,true,false,0,27,0.6296296296296297,17,106,true,5,0.13333333333333333,0.0,false,unrefactored
7,48,false,false,0,14,1.0,14,82,false,1,0.2222222222222222,0.0,false,unrefactored
3,11,true,false,0,37,0.7297297297297297,27,158,true,13,0.07407407407407407,0.0,false,unrefactored
2,21,false,true,0,19,0.7894736842105263,15,75,true,1,0.2857142857142857,0.0,true,unrefactored
2,0,false,false,0,25,1.0,25,127,true,5,0.11764705882352941,0.0,false,unrefactored
2,3,true,false,0,9,1.0,9,85,false,0,0.2857142857142857,0.0,false,unrefactored
3,0,true,true,0,99,0.15151515151515152,15,112,true,4,0.23076923076923078,0.0,false,unrefactored
2,10,true,false,0,12,1.0,12,84,true,4,0.0,0.0,false,unrefactored
3,60,true,false,0,53,0.9622641509433962,51,251,false,0,0.45454545454545453,0.045454545454545456,false,unrefactored
2,0,true,true,0,69,0.10144927536231885,7,51,true,2,0.0,0.16666666666666666,true,unrefactored
2,0,false,false,0,34,1.0,34,170,false,2,0.18181818181818182,0.0,false,unrefactored
2,0,true,false,0,77,1.0,77,300,true,4,0.5454545454545454,0.030303030303030304,false,unrefactored
2,0,true,true,0,387,0.14987080103359174,58,289,true,9,0.23529411764705882,0.0,true,unrefactored
2,2,true,false,0,17,0.9411764705882353,16,109,true,1,0.2857142857142857,0.07142857142857142,false,unrefactored
5,252,false,false,0,23,1.0,23,193,false,0,0.3888888888888889,0.0,false,unrefactored
3,11,true,false,0,56,0.10714285714285714,6,39,false,0,0.6,0.0,false,unrefactored
3,0,false,false,0,16,1.0,16,132,false,0,0.5714285714285714,0.0,false,unrefactored
2,7,true,false,0,34,1.0,34,184,false,3,0.391304347826087,0.043478260869565216,false,unrefactored
2,0,true,false,0,35,0.9714285714285714,34,374,true,6,0.09375,0.09375,false,unrefactored
2,9,true,false,0,15,1.0,15,85,true,5,0.21428571428571427,0.0,false,unrefactored
2,0,true,false,0,21,1.0,21,97,true,3,0.23076923076923078,0.0,false,unrefactored
4,0,false,false,0,41,1.0,41,238,true,8,0.3333333333333333,0.0,false,unrefactored
3,15,false,false,0,16,1.0,16,80,false,6,0.14285714285714285,0.0,false,unrefactored
2,5,true,true,0,96,0.25,24,140,true,13,0.08695652173913043,0.0,true,unrefactored
2,8,false,false,0,79,1.0,79,327,true,16,0.09523809523809523,0.0,false,unrefactored
2,0,false,false,0,16,1.0,16,59,true,6,0.08333333333333333,0.0,false,unrefactored
2,14,true,false,0,14,1.0,14,80,false,1,0.5,0.0,false,unrefactored
2,0,false,false,0,7,1.0,7,74,true,3,0.16666666666666666,0.0,false,unrefactored
2,0,false,false,0,8,1.0,8,72,false,0,0.4,0.0,false,unrefactored
2,0,false,false,0,17,0.5882352941176471,10,79,false,0,0.375,0.0,false,unrefactored
2,0,false,false,0,17,1.0,17,78,false,0,0.3333333333333333,0.0,false,unrefactored
2,0,false,false,0,74,0.3918918918918919,29,110,true,10,0.0,0.0,false,unrefactored
3,0,true,true,0,69,0.2028985507246377,14,114,false,0,0.2,0.0,true,unrefactored
2,0,false,false,0,29,1.0,29,213,true,5,0.34782608695652173,0.0,false,unrefactored
2,0,false,true,0,61,0.2459016393442623,15,110,true,2,0.25,0.0,false,unrefactored
2,6,true,false,0,33,1.0,33,239,true,1,0.4090909090909091,0.0,false,unrefactored
2,14,false,false,0,15,1.0,15,142,true,2,0.2727272727272727,0.0,false,unrefactored
2,0,false,false,0,25,1.0,25,214,false,0,0.3,0.0,false,unrefactored
2,2,true,false,0,120,0.9916666666666667,119,674,true,29,0.1951219512195122,0.0,false,unrefactored
10,265,true,false,0,13,1.0,13,85,false,1,0.4,0.0,false,unrefactored
2,0,false,false,0,8,1.0,8,80,false,1,0.2857142857142857,0.14285714285714285,false,unrefactored
2,0,false,false,0,23,1.0,23,131,false,4,0.2222222222222222,0.0,false,unrefactored
2,0,false,false,0,20,1.0,20,121,false,1,0.14285714285714285,0.0,false,unrefactored
2,8,true,false,0,20,1.0,20,150,false,0,0.45454545454545453,0.0,false,unrefactored
2,0,false,false,0,19,0.8421052631578947,16,130,true,3,0.3333333333333333,0.08333333333333333,false,unrefactored
5,74,false,false,0,44,1.0,44,291,false,2,0.5675675675675675,0.0,false,unrefactored
2,0,true,false,0,39,0.9743589743589743,38,161,true,9,0.13043478260869565,0.0,false,unrefactored
8,204,false,false,0,31,1.0,31,218,true,1,0.6,0.0,false,unrefactored
2,0,false,false,0,33,1.0,33,194,false,1,0.34782608695652173,0.043478260869565216,false,unrefactored
2,0,true,true,0,20,0.75,15,92,true,4,0.21428571428571427,0.0,true,unrefactored
2,16,false,false,0,57,0.2982456140350877,17,148,true,6,0.0,0.0,false,unrefactored
2,0,false,true,0,28,0.25,7,52,true,2,0.25,0.0,true,unrefactored
2,0,false,true,0,25,0.56,14,107,true,3,0.09090909090909091,0.09090909090909091,false,unrefactored
3,0,false,false,0,25,1.0,25,163,false,5,0.18181818181818182,0.0,false,unrefactored
2,0,false,true,0,100,0.06,6,94,false,0,0.5,0.0,false,unrefactored
2,3,true,true,0,37,0.7297297297297297,27,142,true,4,0.1111111111111111,0.0,true,unrefactored
2,0,false,false,0,10,1.0,10,72,true,6,0.0,0.0,false,unrefactored
2,20,false,true,0,21,0.6190476190476191,13,46,true,3,0.0,0.0,false,unrefactored
2,0,false,false,0,61,0.29508196721311475,18,96,true,2,0.38461538461538464,0.0,false,unrefactored
2,8,true,false,0,38,0.9210526315789473,35,177,true,12,0.037037037037037035,0.0,false,unrefactored
2,1,true,true,0,49,0.22448979591836735,11,105,true,2,0.2727272727272727,0.0,true,unrefactored
2,13,true,false,0,29,1.0,29,193,true,4,0.25,0.0,false,unrefactored
