@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute cloneEval {refactored, unrefactored}

@data
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
4,0,true,true,0,117,0.1794871794871795,21,80,true,11,0.3157894736842105,0.0,false,true,true,true,refactored
