@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute cloneEval {refactored, unrefactored}

@data
4,54,false,false,0,53,1.0,53,155,true,18,0.05405405405405406,0.05405405405405406,false,false,false,false,false,5,1.0,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,0,false,false,0,17,1.0,17,106,true,6,0.2,0.0,false,false,false,false,false,2,0.604458416690483,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,3,true,false,0,26,1.0,26,270,true,3,0.30434782608695654,0.0,false,false,false,false,true,7,1.0,189,1,1,0,76,23,1,188,0,1,0,unrefactored
2,5,false,false,0,8,1.0,8,76,true,2,0.0,0.0,false,false,false,false,false,5,1.0,1263,0,0,0,159,43,0,1263,0,0,0,unrefactored
4,54,false,false,0,53,1.0,53,155,true,18,0.05405405405405406,0.05405405405405406,false,false,false,false,false,5,1.0,106,0,0,0,17,5,0,106,0,0,0,unrefactored
2,4,true,false,0,14,0.9285714285714286,13,134,false,0,0.5454545454545454,0.0,false,true,true,false,true,2,1.0,2207,3,6,0,782,202,6,2201,0,6,0,unrefactored
2,0,false,false,0,18,0.9444444444444444,17,98,true,4,0.0,0.09090909090909091,false,false,false,false,false,4,0.604458416690483,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,0,false,false,0,11,0.9090909090909091,10,84,false,0,0.5714285714285714,0.0,false,false,false,false,false,7,0.0026441036488630354,0,0,0,0,0,0,0,247,2,0,0,unrefactored
2,0,false,false,0,20,1.0,20,118,true,2,0.5,0.0,false,false,false,false,true,3,0.6046843758926022,191,1,1,0,34,21,0,190,1,0,0,unrefactored
2,0,false,false,0,64,1.0,64,668,true,10,0.16071428571428573,0.0,false,false,false,false,true,4,0.5944428022465268,59,0,0,0,5,3,0,59,0,0,0,unrefactored
2,0,true,false,0,11,0.8181818181818182,9,102,true,3,0.25,0.0,false,true,true,true,false,5,1.0,14,0,0,0,5,2,0,14,0,0,0,unrefactored
2,0,false,false,0,38,0.34210526315789475,13,101,true,7,0.0,0.0,false,false,false,false,false,3,0.604458416690483,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,8,true,false,0,68,0.25,17,101,true,4,0.0625,0.0,false,true,true,false,false,10,1.0,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,0,false,false,0,36,0.9722222222222222,35,402,true,3,0.3548387096774194,0.0,false,false,false,false,true,15,0.604458416690483,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,0,false,true,0,31,0.8064516129032258,25,218,true,7,0.25,0.0,true,false,false,false,true,9,1.0,1158,0,0,0,207,31,0,1158,0,0,0,unrefactored
2,2,true,false,0,20,1.0,20,194,false,0,0.5294117647058824,0.0,false,true,true,false,true,3,1.0,2207,3,6,3,388,105,6,2201,0,6,0,unrefactored
2,0,false,true,0,39,0.6410256410256411,25,164,true,4,0.5555555555555556,0.0,true,false,false,false,true,3,0.6112201963534362,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,0,true,false,0,9,1.0,9,82,true,2,0.0,0.0,false,true,true,true,false,2,1.0,204,0,0,0,38,22,0,204,0,0,0,unrefactored
2,5,true,false,0,45,0.9777777777777777,44,270,true,12,0.047619047619047616,0.0,false,false,false,false,false,8,1.0,645,3,4,1,111,19,4,641,0,4,0,unrefactored
2,0,false,false,0,14,1.0,14,193,true,1,0.46153846153846156,0.0,false,false,false,false,true,3,0.6046843758926022,204,0,0,0,38,22,0,204,0,0,0,unrefactored
2,0,false,true,0,20,0.4,8,48,true,1,0.2857142857142857,0.0,true,false,false,false,true,2,0.6202955115695568,276,1,1,0,57,18,0,274,2,0,0,unrefactored
2,0,false,false,0,11,1.0,11,75,true,4,0.0,0.0,false,false,false,false,false,7,0.5944428022465268,71,0,0,0,6,2,0,71,0,0,0,unrefactored
2,0,false,false,0,29,1.0,29,296,false,0,0.9545454545454546,0.0,false,false,false,false,true,6,0.5965892384592767,2207,7,38,12,194,60,0,2169,38,0,0,unrefactored
3,0,false,false,0,12,0.9166666666666666,11,106,true,2,0.2,0.0,false,false,false,false,true,4,0.8491370955052945,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,0,false,true,0,67,0.3283582089552239,22,99,true,4,0.15384615384615385,0.0,true,false,false,false,false,9,0.6139275766016713,258,3,10,3,57,19,1,248,9,1,0,unrefactored
3,24,true,false,0,6,1.0,6,73,false,0,0.2,0.0,false,true,true,false,true,3,1.0,2207,1,2,0,333,83,2,2205,0,0,2,unrefactored
2,0,true,true,0,99,0.1717171717171717,17,94,true,6,0.07692307692307693,0.0,true,true,true,true,false,6,1.0,46,2,3,1,14,3,3,43,0,3,0,unrefactored
2,12,false,true,0,30,0.4666666666666667,14,81,true,1,0.36363636363636365,0.09090909090909091,true,false,false,false,false,11,1.0,9,0,0,0,0,0,0,9,0,0,0,unrefactored
2,8,true,false,0,17,0.9411764705882353,16,93,true,8,0.0,0.0,false,true,true,false,false,3,1.0,35,1,1,0,11,4,1,34,0,1,0,unrefactored
2,6,true,false,0,54,0.9814814814814815,53,348,false,0,0.7352941176470589,0.0,false,true,true,false,true,3,1.0,655,2,2,1,255,58,2,653,0,2,0,unrefactored
5,0,false,false,0,24,0.9583333333333334,23,200,false,0,0.5,0.0,false,false,false,false,true,2,0.6107073107073105,119,0,0,0,11,4,0,119,0,0,0,unrefactored
4,0,false,false,0,21,1.0,21,104,true,4,0.13333333333333333,0.0,false,false,false,false,false,3,0.7286729857819907,120,0,0,0,12,4,0,120,0,0,0,unrefactored
8,0,false,false,0,24,0.9583333333333334,23,151,false,7,0.0,0.0,false,false,false,false,false,5,0.7204968944099385,1,0,0,0,0,0,0,1,0,0,0,unrefactored
2,0,true,true,0,53,0.1320754716981132,7,81,true,1,0.5714285714285714,0.0,true,true,true,true,true,6,1.0,2207,3,4,0,490,112,3,2201,3,3,0,unrefactored
2,0,false,false,0,21,1.0,21,148,false,2,0.5,0.0,false,false,false,false,true,3,0.604458416690483,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,3,true,true,0,15,0.7333333333333333,11,85,true,3,0.0,0.0,true,true,true,false,false,3,1.0,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,0,false,false,0,17,1.0,17,73,false,1,0.36363636363636365,0.0,false,false,false,false,true,2,0.6112201963534362,0,0,0,0,0,0,0,0,0,0,0,unrefactored
5,0,false,true,0,147,0.4489795918367347,66,217,true,21,0.0392156862745098,0.0,false,false,false,false,false,8,1.0,2207,0,0,0,308,80,0,2207,0,0,0,unrefactored
2,0,false,true,0,40,0.8,32,226,true,4,0.4782608695652174,0.0,true,false,false,false,true,4,0.604458416690483,0,0,0,0,0,0,0,0,0,0,0,unrefactored
2,0,false,false,0,78,1.0,78,1444,false,0,0.9016393442622951,0.0,false,false,false,false,true,9,0.604458416690483,0,0,0,0,0,0,0,0,0,0,0,unrefactored
3,18,true,false,0,40,0.6,24,212,true,6,0.17391304347826086,0.0,false,true,true,false,false,12,1.0,972,1,2,0,211,52,2,970,0,0,2,unrefactored
2,0,false,true,0,14,0.42857142857142855,6,72,true,1,0.2,0.0,true,false,false,false,true,4,0.604458416690483,0,0,0,0,0,0,0,0,0,0,0,unrefactored
3,0,false,false,0,79,0.17721518987341772,14,81,true,3,0.0,0.0,false,false,false,false,false,0,0.37006472491909387,920,0,0,0,137,39,0,940,2,0,0,unrefactored
2,0,false,false,0,45,0.9777777777777777,44,425,true,1,0.6451612903225806,0.06451612903225806,false,false,false,false,true,12,1.0,0,0,0,0,0,0,0,0,0,0,0,unrefactored
4,49,true,true,0,19,0.7368421052631579,14,126,true,2,0.2727272727272727,0.0,true,true,true,false,true,4,1.0,2207,6,29,15,385,105,29,2178,0,0,0,unrefactored
10,168,false,true,0,145,0.04827586206896552,7,63,true,1,0.5714285714285714,0.0,true,false,false,false,true,6,0.6799999999999994,1830,1,2,0,338,69,2,1828,0,0,0,unrefactored
2,0,false,true,0,78,0.6282051282051282,49,337,true,18,0.046511627906976744,0.0,true,false,false,false,false,6,0.5965892384592767,1872,6,34,5,415,91,0,1838,34,0,0,unrefactored
2,0,false,true,0,18,0.5,9,75,true,4,0.3,0.0,true,false,false,false,false,3,0.0026441036488630354,0,0,0,0,0,0,0,98,0,0,0,unrefactored
2,11,true,false,0,25,1.0,25,206,false,2,0.13333333333333333,0.0,false,true,true,false,true,5,1.0,385,1,1,0,55,10,1,384,0,1,0,unrefactored
2,0,false,false,0,26,1.0,26,103,true,3,0.08333333333333333,0.0,false,false,false,false,true,3,0.604458416690483,0,0,0,0,0,0,0,0,0,0,0,unrefactored
