@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute numTotalMultiset real
@attribute numPartiallySameMultiset real
@attribute numCallDiffMultiset real
@attribute numVarDiffMultiset real
@attribute numTypeDiffMultiset real
@attribute cloneEval {refactored, unrefactored}

@data
2,0,true,true,0.09016393442622951,22,110,true,8,0.1875,0.0,false,true,true,true,false,7,0.41379310344827586,8.185315543914218E-5,0.09912417123680117,8.185315543914218E-4,8.185315543914218E-5,0.0,36,0.0,0.027777777777777776,0.16666666666666666,0.0,unrefactored
2,0,false,false,0.0,43,268,true,1,0.0,0.0,false,false,false,false,false,1,0.8888888888888888,0.0,0.10002455594663175,0.0,0.0,0.0,0,-1,-1,-1,-1,unrefactored
2,0,true,false,1.0,18,129,true,9,0.06666666666666667,0.0,false,true,true,true,false,1,1.0,9.00384709830564E-4,0.09912417123680117,0.0,9.00384709830564E-4,0.0,29,0.0,0.06896551724137931,0.13793103448275862,0.0,unrefactored
2,1,true,true,0.6923076923076923,9,78,true,4,0.0,0.0,true,true,true,false,false,6,1.0,5.320455103544242E-4,0.06486862568552018,0.0,5.320455103544242E-4,0.0,8,0.0,0.0,0.625,0.0,unrefactored
2,10,true,false,1.0,50,261,true,19,0.06,0.0,false,true,true,false,false,7,1.0,0.0,0.001350577064745846,0.0,0.0,0.0,14,0.0,0.35714285714285715,0.2857142857142857,0.0,unrefactored
2,6,true,false,0.95,19,121,true,4,0.125,0.0,false,false,false,false,false,10,1.0,2.455594663174265E-4,0.03261848244249816,8.185315543914218E-5,2.455594663174265E-4,0.0,30,0.0,0.1,0.26666666666666666,0.0,unrefactored
3,0,true,false,0.9,9,109,true,3,0.0,0.0,false,false,false,false,false,8,1.0,1.2277973315871326E-4,7.776049766718507E-4,0.0,4.092657771957109E-5,1.2277973315871326E-4,0,-1,-1,-1,-1,unrefactored
2,0,true,false,1.0,17,148,false,0,0.09090909090909091,0.0,false,true,true,true,false,6,1.0,1.2277973315871326E-4,0.09990177621347303,0.0,1.2277973315871326E-4,0.0,37,0.0,0.0,0.2702702702702703,0.0,unrefactored
2,0,true,false,1.0,8,92,false,1,0.0,0.0,false,false,false,false,false,6,0.746031746031746,0.0,0.0067938119014488004,0.0,0.0,0.0,5,0.0,0.0,0.8,0.0,unrefactored
2,2,true,true,0.3548387096774194,11,85,true,6,0.08333333333333333,0.0,true,true,true,false,false,6,1.0,0.0020463288859785544,0.09797822706065319,0.0,0.0020463288859785544,0.0,4,0.0,0.0,0.25,0.0,unrefactored
2,0,true,false,1.0,17,81,true,4,0.0,0.0,false,true,true,true,false,1,1.0,8.594581321109928E-4,0.0413358434967668,0.0,8.594581321109928E-4,0.0,15,0.0,0.2,0.06666666666666667,0.0,unrefactored
2,9,true,false,0.6111111111111112,22,142,true,6,0.2222222222222222,0.0,false,true,true,false,false,7,1.0,4.092657771957109E-4,0.09961529016943603,0.0,4.092657771957109E-4,0.0,24,0.0,0.20833333333333334,0.041666666666666664,0.0,unrefactored
2,2,true,false,1.0,18,115,true,6,0.0,0.0,false,true,true,false,false,2,1.0,0.0,6.138986657935663E-4,0.0,0.0,0.0,47,0.0,0.0,0.0425531914893617,0.0,unrefactored
9,0,true,false,1.0,9,91,true,3,0.125,0.0,false,true,true,true,false,1,1.0,4.092657771957109E-5,0.09998362936891217,0.0,0.0,0.0,35,0.7428571428571429,0.0,0.2857142857142857,0.0,unrefactored
2,0,true,false,1.0,86,537,true,37,0.09090909090909091,0.10227272727272728,false,true,true,true,false,14,0.42857142857142855,4.50192354915282E-4,0.09883768519276417,7.366783989522796E-4,4.50192354915282E-4,0.0,183,0.0,0.00546448087431694,0.2896174863387978,0.01092896174863388,unrefactored
