@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute cloneEval {refactored, unrefactored}

@data
2,10,true,true,0,49,0.16326530612244897,8,110,true,1,0.3333333333333333,0.0,true,true,true,false,true,2,1.0,refactored
4,120,true,false,0,28,0.9642857142857143,27,338,true,2,0.5384615384615384,0.0,false,true,true,false,true,4,1.0,refactored
2,0,true,true,0,73,0.0821917808219178,6,79,true,1,0.5,0.0,true,true,true,true,true,1,1.0,refactored
2,5,true,false,0,35,0.9714285714285714,34,417,false,0,0.5,0.0,false,true,true,false,true,3,1.0,refactored
2,11,true,false,0,48,0.9791666666666666,47,527,false,0,0.5789473684210527,0.0,false,true,true,false,true,6,1.0,refactored
2,0,true,true,0,57,0.22807017543859648,13,86,true,4,0.2727272727272727,0.0,true,true,true,true,false,7,1.0,refactored
2,0,true,true,0,137,0.2846715328467153,39,239,true,11,0.12903225806451613,0.0,true,true,true,true,false,6,1.0,refactored
2,0,true,true,0,137,0.2846715328467153,39,239,true,11,0.12903225806451613,0.0,true,true,true,true,false,6,1.0,refactored
2,0,true,true,0,137,0.10218978102189781,14,100,true,5,0.07692307692307693,0.0,true,true,true,true,false,4,1.0,refactored
2,0,true,true,0,137,0.10218978102189781,14,100,true,5,0.07692307692307693,0.0,true,true,true,true,false,4,1.0,refactored
2,0,true,true,0,44,0.25,11,92,true,3,0.3,0.0,true,true,true,true,false,6,1.0,refactored
2,0,false,false,0,17,1.0,17,83,true,6,0.0,0.0,false,false,false,false,false,3,1.0,refactored
2,10,true,false,0,26,1.0,26,221,true,7,0.08333333333333333,0.0,false,true,true,false,false,5,1.0,refactored
2,10,true,false,0,26,1.0,26,221,true,7,0.08333333333333333,0.0,false,true,true,false,false,5,1.0,refactored
2,10,true,true,0,26,0.5,13,113,true,5,0.15384615384615385,0.0,true,true,true,false,false,4,1.0,refactored
2,20,true,true,0,174,0.05747126436781609,10,79,true,4,0.1,0.0,true,true,true,false,false,2,1.0,refactored
2,0,false,false,0,15,0.9333333333333333,14,111,true,3,0.2,0.0,false,false,false,false,false,4,0.42857142857142855,refactored
2,0,false,false,0,57,1.0,57,578,true,36,0.109375,0.0,false,false,false,false,false,3,0.4166666666666667,refactored
2,0,false,false,0,57,1.0,57,578,true,36,0.109375,0.0,false,false,false,false,false,3,0.4166666666666667,refactored
2,0,false,false,0,15,0.9333333333333333,14,98,true,2,0.08333333333333333,0.08333333333333333,false,false,false,false,false,5,0.7083333333333334,refactored
2,0,false,false,0,35,0.9714285714285714,34,268,true,4,0.2,0.0,false,false,false,false,false,11,0.3333333333333333,refactored
2,0,false,false,0,35,0.9714285714285714,34,268,true,4,0.2,0.0,false,false,false,false,false,11,0.3333333333333333,refactored
2,0,false,false,0,35,0.9714285714285714,34,268,true,4,0.2,0.0,false,false,false,false,false,11,0.3333333333333333,refactored
2,0,false,false,0,35,0.9714285714285714,34,268,true,4,0.2,0.0,false,false,false,false,false,11,0.3333333333333333,refactored
2,0,false,false,0,35,0.9714285714285714,34,268,true,4,0.2,0.0,false,false,false,false,false,11,0.3333333333333333,refactored
2,0,false,false,0,35,0.9714285714285714,34,268,true,4,0.2,0.0,false,false,false,false,false,11,0.3333333333333333,refactored
3,0,true,true,0,374,0.0481283422459893,18,149,true,3,0.18181818181818182,0.09090909090909091,true,true,true,true,true,8,1.0,refactored
3,0,true,true,0,374,0.0213903743315508,8,95,true,2,0.125,0.125,true,true,true,true,true,7,1.0,refactored
2,0,true,true,0,374,0.026737967914438502,10,101,true,2,0.125,0.0,true,true,true,true,true,6,1.0,refactored
