@relation cloneEval

@attribute numInstance real
@attribute minLeveDis real
@attribute localOrClassFamily{true, false}
@attribute followControlStat {true, false}
@attribute numMonthOfFile real
@attribute numLineOfMethod real
@attribute sizeProForFragVsMethod real
@attribute numLineOfFrag real
@attribute numTokenOfFrag real
@attribute containControlBlock {true, false}
@attribute cycComplexity real
@attribute callPro real
@attribute arithPro real
@attribute beginControlStat {true, false}
@attribute sameFile {true, false}
@attribute samePkg {true, false}
@attribute sameMethod {true, false}
@attribute isTest {true, false}
@attribute globalVars real
@attribute treeDis real
@attribute numOfCommitFileExist real
@attribute numFileDistinctAuthor real
@attribute numOfCommitFileChange real
@attribute numOfCommitRecentFileChange real
@attribute numOfCommitFileOfSamePkgChange real
@attribute numOfCommitRecentFileOfSamePkgChange real
@attribute numOfCommitAllFragsChange real
@attribute numOfCommitNoFragChange real
@attribute numOfCommit1FragChange real
@attribute numOfCommit2FragsChange real
@attribute numOfCommit3FragsChange real
@attribute numTotalMultiset real
@attribute numPartiallySameMultiset real
@attribute numCallDiffMultiset real
@attribute numVarDiffMultiset real
@attribute numTypeDiffMultiset real
@attribute cloneEval {refactored, unrefactored}

@data
2,0,true,false,0,28,0.9642857142857143,27,341,true,12,0.4230769230769231,0.0,false,false,false,false,false,2,1.0,0.10000894534394847,0.0,0.0,0.0,9.8398783433223E-4,4.4726719742374093E-4,0.0,0.0999642186242061,4.47267197423741E-5,0.0,0.0,12,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,unrefactored
8,0,false,true,0,71,0.14084507042253522,10,87,true,3,0.3333333333333333,0.0,true,false,false,false,false,3,0.47370796659896147,0.10000894534394847,0.03571428571428571,0.0011181679935593524,2.2363359871187046E-4,0.04459253958314697,0.010555505859200287,0.0,0.0973700688791484,0.001923248948922086,3.578137579389928E-4,2.6836031845424457E-4,37,0.7297297297297297,0.08108108108108109,0.2702702702702703,0.0,unrefactored
2,8,true,false,0,17,1.0,17,40,false,0,0.5,0.0,false,true,true,false,true,0,1.0,0.03985150729045532,0.03571428571428571,0.0018337955094373378,3.578137579389928E-4,0.022542266750156543,0.0049199391716611505,0.0018337955094373378,0.03801771178101798,0.0,0.0018337955094373378,0.0,5,0.0,0.0,0.2,0.0,unrefactored
2,0,false,true,0,103,0.13592233009708737,14,90,true,5,0.15384615384615385,0.0,true,false,false,false,false,6,0.10697674418604651,0.10000894534394847,0.05357142857142857,5.814473566508633E-4,3.1308703819661864E-4,0.04924411843635388,0.012523481527864746,0.0,0.09942749798729761,5.814473566508633E-4,0.0,0.0,2,0.0,0.0,0.0,0.0,unrefactored
2,0,false,false,0,11,1.0,11,70,true,3,0.0,0.0,false,false,false,false,false,1,0.041050903119868636,0.10000894534394847,0.044642857142857144,7.603542356203596E-4,1.789068789694964E-4,0.049557205474550496,0.010868592897396905,0.0,0.09924859110832812,7.603542356203596E-4,0.0,0.0,2,0.0,0.0,0.0,0.0,unrefactored
2,23,true,false,0,10,1.0,10,77,false,0,0.5555555555555556,0.0,false,true,true,false,true,6,1.0,0.10000894534394847,0.03571428571428571,2.2363359871187046E-4,4.47267197423741E-5,0.045755434296448697,0.01332856248322748,2.2363359871187046E-4,0.09978531174523661,0.0,2.2363359871187046E-4,0.0,21,0.0,0.14285714285714285,0.2857142857142857,0.0,unrefactored
2,0,false,true,0,138,0.11594202898550725,16,72,true,4,0.0,0.0,false,false,false,false,true,10,1.0,4.47267197423741E-5,0.0,0.0,0.0,4.47267197423741E-5,4.47267197423741E-5,0.0,4.47267197423741E-5,0.0,0.0,0.0,0,-1,-1,-1,-1,unrefactored
4,51,true,false,0,29,1.0,29,150,false,0,0.3125,0.0,false,true,true,false,false,5,1.0,4.47267197423741E-5,0.0,4.47267197423741E-5,4.47267197423741E-5,4.47267197423741E-5,4.47267197423741E-5,4.47267197423741E-5,0.0,0.0,0.0,0.0,2,0.0,0.5,0.5,0.0,unrefactored
4,51,true,false,0,29,1.0,29,150,false,0,0.3125,0.0,false,true,true,false,false,5,1.0,0.029966902227390645,0.008928571428571428,7.156275158779856E-4,0.0,0.015162357992664818,0.003354503980678057,7.156275158779856E-4,0.02925127471151266,0.0,0.0,0.0,2,0.0,0.5,0.5,0.0,unrefactored
3,3,true,false,0,78,1.0,78,207,false,0,0.3333333333333333,0.0,false,true,true,false,true,6,1.0,0.10000894534394847,0.0625,0.0024599695858305752,8.94534394847482E-5,0.055684766079255744,0.002773056624027194,0.0024599695858305752,0.0975489757581179,0.0,0.0,0.0024599695858305752,13,0.9230769230769231,0.0,0.07692307692307693,0.0,unrefactored
2,5,true,false,0,43,1.0,43,334,true,20,0.0,0.0,false,true,true,false,false,2,1.0,0.10000894534394847,0.044642857142857144,7.603542356203596E-4,1.789068789694964E-4,0.061365059486537255,0.010421325699973163,7.603542356203596E-4,0.09924859110832812,0.0,7.603542356203596E-4,0.0,3,0.0,0.0,0.3333333333333333,0.0,unrefactored
2,1,true,false,0,25,1.0,25,54,false,0,0.5,0.0,false,true,true,false,true,0,1.0,0.10000894534394847,0.08035714285714286,0.0010287145540746041,1.789068789694964E-4,0.055863672958225245,0.012657661687091868,0.0010287145540746041,0.09898023078987388,0.0,0.0010287145540746041,0.0,5,0.0,0.0,0.2,0.0,unrefactored
2,0,true,false,0,160,0.0625,10,82,false,0,0.42857142857142855,0.0,false,true,true,true,true,5,1.0,0.10000894534394847,0.03571428571428571,5.367206369084891E-4,4.47267197423741E-5,0.04231147687628589,0.01136058681456302,5.367206369084891E-4,0.09947222470703998,0.0,5.367206369084891E-4,0.0,22,0.0,0.13636363636363635,0.13636363636363635,0.0,unrefactored
2,0,false,false,0,26,0.5769230769230769,15,103,true,9,0.0,0.0,false,false,false,false,true,10,1.0,0.10000894534394847,0.0,0.0,0.0,0.004293765095267913,4.4726719742374093E-4,0.0,0.10000894534394847,0.0,0.0,0.0,0,-1,-1,-1,-1,unrefactored
2,0,true,true,0,54,0.18518518518518517,10,94,true,5,0.0,0.0,true,false,false,false,false,7,0.926829268292683,0.10000894534394847,0.03571428571428571,5.814473566508633E-4,1.3418015922712228E-4,0.041238035602468914,0.011271133375078271,0.0,0.09942749798729761,5.814473566508633E-4,0.0,0.0,1,0.0,0.0,0.0,0.0,unrefactored
3,3,true,false,0,27,1.0,27,111,false,0,0.7142857142857143,0.0,false,true,true,false,true,1,1.0,0.10000894534394847,0.11607142857142858,0.001475981751498345,3.1308703819661864E-4,0.05711602111101172,0.013239109043742732,0.001475981751498345,0.09853296359245013,0.0,0.0,0.001475981751498345,5,0.6,0.0,0.2,0.0,unrefactored
2,1,true,false,0,18,1.0,18,88,false,0,0.2857142857142857,0.0,false,true,true,false,true,2,1.0,0.10000894534394847,0.07142857142857142,0.002415242866088201,0.0010287145540746041,0.05930763037838805,0.017845961177207263,0.002415242866088201,0.09759370247786027,0.0,0.002415242866088201,0.0,7,0.0,0.0,0.14285714285714285,0.0,unrefactored
2,0,false,false,0,17,1.0,17,130,true,6,0.058823529411764705,0.058823529411764705,false,false,false,false,false,0,1.0,0.10000894534394847,0.017857142857142856,1.3418015922712228E-4,8.94534394847482E-5,0.04866267107970301,0.012702388406834244,1.3418015922712228E-4,0.09987476518472135,0.0,1.3418015922712228E-4,0.0,21,0.0,0.0,0.2857142857142857,0.0,unrefactored
4,72,true,false,0,33,1.0,33,177,true,1,0.5789473684210527,0.0,false,true,true,false,true,7,1.0,0.06333303515520172,0.026785714285714284,1.3418015922712228E-4,4.47267197423741E-5,0.0271043921638787,0.007514088916718848,1.3418015922712228E-4,0.0631988549959746,0.0,0.0,0.0,23,0.9130434782608695,0.043478260869565216,0.17391304347826086,0.0,unrefactored
2,0,false,true,0,46,0.30434782608695654,14,163,true,3,0.0,0.2,true,false,false,false,false,5,0.01824212271973466,0.10000894534394847,0.0625,0.0030861436622238126,7.156275158779856E-4,0.04150639592092316,0.009974058502549423,0.0,0.09692280168172467,0.0030861436622238126,0.0,0.0,0,-1,-1,-1,-1,unrefactored
2,0,false,false,0,56,1.0,56,429,true,5,0.125,0.0,false,false,false,false,false,2,0.09105180533751962,0.10000894534394847,0.05357142857142857,0.0025494230253153235,4.91993917166115E-4,0.04096967528401467,0.009213704266929064,0.0,0.09745952231863315,0.0025494230253153235,0.0,0.0,41,0.0,0.0975609756097561,0.21951219512195122,0.0,unrefactored
2,10,true,false,0,18,1.0,18,141,false,0,0.25,0.0,false,true,true,false,true,1,1.0,0.003488684139905179,0.008928571428571428,4.47267197423741E-5,4.47267197423741E-5,0.001923248948922086,5.814473566508633E-4,4.47267197423741E-5,0.0034439574201628053,0.0,4.47267197423741E-5,0.0,27,0.0,0.07407407407407407,0.1111111111111111,0.0,unrefactored
2,0,false,false,0,40,1.0,40,167,true,7,0.13636363636363635,0.0,false,false,false,false,false,0,0.09105180533751962,0.10000894534394847,0.03571428571428571,0.0011181679935593524,1.789068789694964E-4,0.04173002951963503,0.009526791305125681,0.0,0.09889077735038912,0.0011181679935593524,0.0,0.0,4,0.0,0.0,0.25,0.0,unrefactored
3,22,true,false,0,29,1.0,29,48,false,0,0.5,0.0,false,true,true,false,true,0,1.0,0.10000894534394847,0.026785714285714284,2.2363359871187046E-4,8.94534394847482E-5,0.039404240093031576,0.00840862331156633,2.2363359871187046E-4,0.09978531174523661,0.0,0.0,2.2363359871187046E-4,5,0.2,0.0,0.2,0.0,unrefactored
2,0,false,true,0,92,0.14130434782608695,13,99,true,5,0.08333333333333333,0.0,true,false,false,false,false,4,0.0016474464579901153,0.021468825476339565,0.017857142857142856,2.2363359871187046E-4,0.0,0.010510779139457912,0.0021916092673763305,0.0,0.021245191877627696,2.2363359871187046E-4,0.0,0.0,0,-1,-1,-1,-1,unrefactored
2,0,true,false,0,13,1.0,13,121,false,0,0.5,0.0,false,false,false,false,true,1,1.0,0.10000894534394847,0.026785714285714284,1.789068789694964E-4,0.0,0.042535110474997764,0.009705698184095179,1.3418015922712228E-4,0.09974058502549422,1.3418015922712228E-4,1.3418015922712228E-4,0.0,4,0.0,0.0,0.25,0.0,unrefactored
2,0,false,true,0,302,0.0695364238410596,21,127,true,12,0.047619047619047616,0.0,true,false,false,false,false,5,0.7009345794392523,0.10000894534394847,0.026785714285714284,2.2363359871187046E-4,4.47267197423741E-5,0.026165131049288845,0.001923248948922086,2.2363359871187046E-4,0.09871187047141963,0.0010734412738169783,2.2363359871187046E-4,0.0,0,-1,-1,-1,-1,unrefactored
2,0,false,false,0,53,0.33962264150943394,18,107,true,5,0.3333333333333333,0.0,false,false,false,false,false,4,0.009933774834437087,0.10000894534394847,0.03571428571428571,5.814473566508633E-4,1.789068789694964E-4,0.043116557831648625,0.010868592897396905,0.0,0.09942749798729761,5.814473566508633E-4,0.0,0.0,1,0.0,0.0,1.0,0.0,unrefactored
2,0,false,false,0,19,1.0,19,115,true,6,0.0,0.0,false,false,false,false,false,1,0.142433234421365,0.10000894534394847,0.125,0.004293765095267913,0.0012523481527864746,0.05045173986939798,0.003354503980678057,0.0,0.09571518024868056,0.004293765095267913,0.0,0.0,15,0.0,0.0,0.3333333333333333,0.0,unrefactored
2,1,true,false,0,12,1.0,12,69,false,0,0.42857142857142855,0.0,false,true,true,false,true,5,1.0,0.10000894534394847,0.026785714285714284,0.001878522229179712,7.156275158779856E-4,0.04588961445567582,0.011852580731729135,0.001878522229179712,0.09813042311476876,0.0,0.001878522229179712,0.0,3,0.0,0.0,0.3333333333333333,0.0,unrefactored
2,0,true,false,0,32,1.0,32,70,false,0,0.3333333333333333,0.0,false,false,false,false,true,1,1.0,0.10000894534394847,0.03571428571428571,6.261740763932373E-4,2.6836031845424457E-4,0.05487968512389301,0.016235799266481797,6.261740763932373E-4,0.09938277126755524,0.0,6.261740763932373E-4,0.0,0,-1,-1,-1,-1,unrefactored
2,0,true,false,0,20,0.6,12,79,true,2,0.36363636363636365,0.0,false,false,false,false,false,4,1.0,0.10000894534394847,0.026785714285714284,2.2363359871187046E-4,4.47267197423741E-5,0.0421325699973164,0.011897307451471509,4.47267197423741E-5,0.09974058502549422,2.2363359871187046E-4,4.47267197423741E-5,0.0,8,0.0,0.125,0.25,0.0,unrefactored
2,1,true,true,0,74,0.08108108108108109,6,55,false,0,0.5,0.0,true,true,true,false,true,8,1.0,0.10000894534394847,0.044642857142857144,0.0015207084712407191,2.6836031845424457E-4,0.0481706771625369,0.011226406655335898,0.0015207084712407191,0.09848823687270776,0.0,0.0015207084712407191,0.0,4,0.0,0.0,1.0,0.0,unrefactored
